"Sgnyea","Ctnm_en","Ctnm_id","Cttyp_en","Prvcnm_id","Prvcnm_en","Eect01","Eect04"
"1999","Guangzhou (city)","440100","City (Prefectural level)","440000","Guangdong (province)","685.0000","921.0000"
"1999","Shaoguan (city)","440200","City (Sub-provincial level)","440000","Guangdong (province)","305.1000","166.0000"
"1999","Shenzhen (city)","440300","City (Prefectural level)","440000","Guangdong (province)","119.8500","615.0000"
"1999","Zhuhai (city)","440400","City (Sub-provincial level)","440000","Guangdong (province)","71.4000","438.0000"
"1999","Shantou (city)","440500","City (Sub-provincial level)","440000","Guangdong (province)","448.9400","2175.0000"
"1999","Foshan (city)","440600","City (Sub-provincial level)","440000","Guangdong (province)","329.2400","863.0000"
"1999","Jiangmen (city)","440700","City (Sub-provincial level)","440000","Guangdong (province)","379.8400","398.0000"
"1999","Zhanjiang (city)","440800","City (Sub-provincial level)","440000","Guangdong (province)","657.1400","527.0000"
"1999","Maoming (city)","440900","City (Sub-provincial level)","440000","Guangdong (province)","618.7300","540.0000"
"1999","Zhaoqing (city)","441200","City (Sub-provincial level)","440000","Guangdong (province)","381.2700","244.0000"
"1999","Huizhou (city)","441300","City (Sub-provincial level)","440000","Guangdong (province)","271.8200","257.0000"
"1999","Meizhou (city)","441400","City (Sub-provincial level)","440000","Guangdong (province)","476.1300","787.0000"
"1999","Shanwei (city)","441500","City (Sub-provincial level)","440000","Guangdong (province)","269.2600","301.0000"
"1999","Heyuan (city)","441600","City (Sub-provincial level)","440000","Guangdong (province)","314.6300","733.0000"
"1999","Yangjiang (city)","441700","City (Sub-provincial level)","440000","Guangdong (province)","247.8700","612.0000"
"1999","Qingyuan (city)","441800","City (Sub-provincial level)","440000","Guangdong (province)","377.6800","511.0000"
"1999","Dongguan (city)","441900","City (Sub-provincial level)","440000","Guangdong (province)","150.8200","199.0000"
"1999","Zhongshan (city)","442000","City (Sub-provincial level)","440000","Guangdong (province)","132.0000","317.0000"
"1999","Chaozhou (city)","445100","City (Sub-provincial level)","440000","Guangdong (province)","242.4500","197.0000"
"1999","Jieyang (city)","445200","City (Sub-provincial level)","440000","Guangdong (province)","568.8700","1086.0000"
"1999","Yunfu (city)","445300","City (Sub-provincial level)","440000","Guangdong (province)","250.8500","322.0000"
"1999","Nanning (city)","450100","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","285.9000","285.0000"
"1999","Liuzhou (city)","450200","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","180.4000","341.0000"
"1999","Guilin (city)","450300","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","479.2000","172.0000"
"1999","Wuzhou (city)","450400","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","279.9000","222.0000"
"1999","Beihai (city)","450500","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","139.5000","418.0000"
"1999","Fangchenggang (city)","450600","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","77.1000","125.0000"
"1999","Qinzhou (city)","450700","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","314.8000","290.0000"
"1999","Guigang (city)","450800","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","445.8000","421.0000"
"1999","Yulin (city)","450900","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","563.3000","439.0000"
"1999","Haikou (city)","460100","City (Sub-provincial level)","460000","Hainan (province)","54.3800","2304.0000"
"1999","Sanya (city)","460200","City (Sub-provincial level)","460000","Hainan (province)","46.2200","241.0000"
"1999","Chongqing (city)","500000","Municipality","500000","Chongqing (city)","3072.3400","373.0000"
"1999","Chengdu (city)","510100","City (Prefectural level)","510000","Sichuan (province)","1003.6000","810.0000"
"1999","Zigong (city)","510300","City (Sub-provincial level)","510000","Sichuan (province)","314.8000","720.0000"
"1999","Panzhihua (city)","510400","City (Sub-provincial level)","510000","Sichuan (province)","101.8000","137.0000"
"1999","Luzhou (city)","510500","City (Sub-provincial level)","510000","Sichuan (province)","461.5000","377.0000"
"1999","Deyang (city)","510600","City (Sub-provincial level)","510000","Sichuan (province)","375.8000","631.0000"
"1999","Mianyang (city)","510700","City (Sub-provincial level)","510000","Sichuan (province)","520.2000","257.0000"
"1999","Guangyuan (city)","510800","City (Sub-provincial level)","510000","Sichuan (province)","301.4000","185.0000"
"1999","Suining (city)","510900","City (Sub-provincial level)","510000","Sichuan (province)","374.0000","706.0000"
"1999","Neijiang (city)","511000","City (Sub-provincial level)","510000","Sichuan (province)","418.6000","777.0000"
"1999","Leshan (city)","511100","City (Sub-provincial level)","510000","Sichuan (province)","345.1000","269.0000"
"1999","Nanchong (city)","511300","City (Sub-provincial level)","510000","Sichuan (province)","709.9000","568.0000"
"1999","Yibin (city)","511500","City (Sub-provincial level)","510000","Sichuan (province)","504.1000","379.0000"
"1999","Guang'an (city)","511600","City (Sub-provincial level)","510000","Sichuan (province)","430.4000","678.0000"
"1999","Dazhou (city)","511700","City (Sub-provincial level)","510000","Sichuan (province)","615.7000","371.0000"
"1999","Guiyang (city)","520100","City (Sub-provincial level)","520000","Guizhou (province)","","400.0000"
"1999","Liupanshui (city)","520200","City (Sub-provincial level)","520000","Guizhou (province)","","276.0000"
"1999","Zunyi (city)","520300","City (Sub-provincial level)","520000","Guizhou (province)","","223.0000"
"1999","Kunming (city)","530100","City (Sub-provincial level)","530000","Yunnan (province)","473.4000","224.0000"
"1999","Qujing (city)","530300","City (Sub-provincial level)","530000","Yunnan (province)","535.2000","185.0000"
"1999","Yuxi (city)","530400","City (Sub-provincial level)","530000","Yunnan (province)","199.1000","130.0000"
"1999","Xi'an (city)","610100","City (Prefectural level)","610000","Shaanxi (province)","674.4977","676.0000"
"1999","Tongchuan (city)","610200","City (Sub-provincial level)","610000","Shaanxi (province)","82.4646","213.0000"
"1999","Baoji (city)","610300","City (Sub-provincial level)","610000","Shaanxi (province)","356.7177","196.0000"
"1999","Xianyang (city)","610400","City (Sub-provincial level)","610000","Shaanxi (province)","479.5469","458.0000"
"1999","Weinan (city)","610500","City (Sub-provincial level)","610000","Shaanxi (province)","521.9942","397.0000"
"1999","Yan'an (city)","610600","City (Sub-provincial level)","610000","Shaanxi (province)","193.8756","52.0000"
"1999","Hanzhong (city)","610700","City (Sub-provincial level)","610000","Shaanxi (province)","364.8967","134.0000"
"1999","Yulin (city)","610800","City (Sub-provincial level)","610000","Shaanxi (province)","317.7383","76.0000"
"1999","Lanzhou (city)","620100","City (Sub-provincial level)","620000","Gansu (province)","290.9000","220.0000"
"1999","Jiayuguan (city)","620200","City (Sub-provincial level)","620000","Gansu (province)","14.5500","50.0000"
"1999","Jinchang (city)","620300","City (Sub-provincial level)","620000","Gansu (province)","44.6900","50.0000"
"1999","Baiyin (city)","620400","City (Sub-provincial level)","620000","Gansu (province)","173.5500","81.0000"
"1999","Tianshui (city)","620500","City (Sub-provincial level)","620000","Gansu (province)","332.7500","232.0000"
"1999","Xining (city)","630100","City (Sub-provincial level)","630000","Qinghai (province)","113.9847","388.0000"
"1999","Yinchuan (city)","640100","City (Sub-provincial level)","640000","Ningxia Hui Autonomous Region","","273.0000"
"1999","Shizuishan (city)","640200","City (Sub-provincial level)","640000","Ningxia Hui Autonomous Region","","154.0000"
"1999","Wuzhong (city)","640300","City (Sub-provincial level)","640000","Ningxia Hui Autonomous Region","","67.0000"
"1999","Urumqi (city)","650100","City (Sub-provincial level)","650000","Xinjiang Uygur Autonomous Region","158.9158","132.0000"
"1999","Karamay (city)","650200","City (Sub-provincial level)","650000","Xinjiang Uygur Autonomous Region","26.8600","28.0000"
"1999","Chaohu (city)","341400","City (Sub-provincial level)","340000","Anhui (province)","445.5300","473.0000"
"1999","Anshun (city)","520400","City (Sub-provincial level)","520000","Guizhou (province)","",""
"1999","Bijie (city)","520500","City (Sub-provincial level)","520000","Guizhou (province)","",""
"1999","Tongren (city)","520600","City (Sub-provincial level)","520000","Guizhou (province)","",""
"1999","Qianxinan Bouyei and Miao Autonomous Prefecture","522300","City (Sub-provincial level)","520000","Guizhou (province)","",""
"1999","Qiandongnan Miao and Dong Autonomous Prefecture","522600","City (Sub-provincial level)","520000","Guizhou (province)","",""
"1999","Qiannan Bouyei and Miao Autonomous Prefecture","522700","City (Sub-provincial level)","520000","Guizhou (province)","",""
"1999","Haidong (city)","630200","City (Sub-provincial level)","630000","Qinghai (province)","205.0319",""
"1999","Haibei Tibetan Autonomous Prefecture","632200","City (Sub-provincial level)","630000","Qinghai (province)","25.9395",""
"1999","Huangnan Tibetan Autonomous Prefecture","632300","City (Sub-provincial level)","630000","Qinghai (province)","19.7516",""
"1999","Hainan Tibetan Autonomous Prefecture","632500","City (Sub-provincial level)","630000","Qinghai (province)","38.1432",""
"1999","Golog Tibetan Autonomous Prefecture","632600","City (Sub-provincial level)","630000","Qinghai (province)","12.8606",""
"1999","Yushu Tibetan Autonomous Prefecture","632700","City (Sub-provincial level)","630000","Qinghai (province)","25.2696",""
"1999","Haixi Mongol and Tibetan Autonomous Prefecture","632800","City (Sub-provincial level)","630000","Qinghai (province)","32.2609",""
"1999","Baoshan (city)","530500","City (Sub-provincial level)","530000","Yunnan (province)","232.0000",""
"1999","Zhaotong (city)","530600","City (Sub-provincial level)","530000","Yunnan (province)","477.9000",""
"1999","Lijiang (city)","530700","City (Sub-provincial level)","530000","Yunnan (province)","109.3000",""
"1999","Pu'er (city)","530800","City (Sub-provincial level)","530000","Yunnan (province)","228.7000",""
"1999","Lincang (city)","530900","City (Sub-provincial level)","530000","Yunnan (province)","212.8000",""
"1999","Chuxiong Yi Autonomous Prefecture","532300","City (Sub-provincial level)","530000","Yunnan (province)","249.0000",""
"1999","Honghe Hani and Yi Autonomous Prefecture","532500","City (Sub-provincial level)","530000","Yunnan (province)","390.8000",""
"1999","Wenshan Zhuang and Miao Autonomous Prefecture","532600","City (Sub-provincial level)","530000","Yunnan (province)","318.6000",""
"1999","Xishuangbanna Dai Autonomous Prefecture","532800","City (Sub-provincial level)","530000","Yunnan (province)","85.3000",""
"1999","Dali Bai Autonomous Prefecture","532900","City (Sub-provincial level)","530000","Yunnan (province)","326.3000",""
"1999","Dehong Dai and Jingpo Autonomous Prefecture","533100","City (Sub-provincial level)","530000","Yunnan (province)","100.8000",""
"1999","Nujiang Lisu Autonomous Prefecture","533300","City (Sub-provincial level)","530000","Yunnan (province)","46.1000",""
"1999","Diqing Tibetan Autonomous Prefecture","533400","City (Sub-provincial level)","530000","Yunnan (province)","33.1000",""
"1999","Bozhou (city)","341600","City (Sub-provincial level)","340000","Anhui","",""
"2000","Chaohu (city)","341400","City (Sub-provincial level)","340000","Anhui (province)","448.9000","478.0000"
"2000","Bijie (city)","520500","City (Sub-provincial level)","520000","Guizhou (province)","",""
"2000","Tongren (city)","520600","City (Sub-provincial level)","520000","Guizhou (province)","",""
"2000","Qianxinan Bouyei and Miao Autonomous Prefecture","522300","City (Sub-provincial level)","520000","Guizhou (province)","",""
"2000","Qiandongnan Miao and Dong Autonomous Prefecture","522600","City (Sub-provincial level)","520000","Guizhou (province)","",""
"2000","Qiannan Bouyei and Miao Autonomous Prefecture","522700","City (Sub-provincial level)","520000","Guizhou (province)","",""
"2000","Haidong (city)","630200","City (Sub-provincial level)","630000","Qinghai (province)","148.3895",""
"2000","Haibei Tibetan Autonomous Prefecture","632200","City (Sub-provincial level)","630000","Qinghai (province)","26.2365",""
"2000","Huangnan Tibetan Autonomous Prefecture","632300","City (Sub-provincial level)","630000","Qinghai (province)","20.6054",""
"2000","Hainan Tibetan Autonomous Prefecture","632500","City (Sub-provincial level)","630000","Qinghai (province)","38.8886",""
"2000","Golog Tibetan Autonomous Prefecture","632600","City (Sub-provincial level)","630000","Qinghai (province)","13.3154",""
"2000","Yushu Tibetan Autonomous Prefecture","632700","City (Sub-provincial level)","630000","Qinghai (province)","25.7017",""
"2000","Haixi Mongol and Tibetan Autonomous Prefecture","632800","City (Sub-provincial level)","630000","Qinghai (province)","32.6857",""
"2000","Zhaotong (city)","530600","City (Sub-provincial level)","530000","Yunnan (province)","250.8000",""
