CRE_Cmect,,,,,,,
年度标识,AreaID,县域名称,隶属城市,隶属省份,土地面积,年末总人口,地区生产总值
2003,20406259,桃源县,常德市,湖南省,,,573320.00
2003,20406260,石门县,常德市,湖南省,,,386150.00
2003,20406261,津市市,常德市,湖南省,,,180745.00
2003,20406264,永定区,张家界市,湖南省,,,183476.00
2003,20406265,武陵源区,张家界市,湖南省,,,74601.00
2003,20406266,慈利县,张家界市,湖南省,,,231868.00
2003,20406267,桑植县,张家界市,湖南省,,,93683.00
2003,20406174,资阳区,益阳市,湖南省,,,182889.00
2003,20406175,赫山区,益阳市,湖南省,,,317864.00
2003,20406176,南县,益阳市,湖南省,,,282665.00
2003,20406177,桃江县,益阳市,湖南省,,,263406.00
2003,20406178,安化县,益阳市,湖南省,,,260956.00
2003,20406179,沅江市,益阳市,湖南省,,,403305.00
2003,20406182,北湖区,郴州市,湖南省,,,545516.00
2003,20406183,苏仙区,郴州市,湖南省,,,335116.00
2003,20406184,桂阳县,郴州市,湖南省,,,441863.00
2003,20406185,宜章县,郴州市,湖南省,,,306130.00
2003,20406186,永兴县,郴州市,湖南省,,,362060.00
2003,20406187,嘉禾县,郴州市,湖南省,,,210119.00
2003,20406188,临武县,郴州市,湖南省,,,218750.00
2003,20406189,汝城县,郴州市,湖南省,,,167485.00
2003,20406190,桂东县,郴州市,湖南省,,,55546.00
2003,20406191,安仁县,郴州市,湖南省,,,199258.00
2003,20406192,资兴市,郴州市,湖南省,,,390300.00
2003,20406195,零陵区,永州市,湖南省,,,349625.00
2003,20406196,冷水滩区,永州市,湖南省,,,443225.00
2003,20406197,祁阳县,永州市,湖南省,,,466223.00
2003,20406198,东安县,永州市,湖南省,,,323702.00
2003,20406199,双牌县,永州市,湖南省,,,82890.00
2003,20406200,道县,永州市,湖南省,,,300957.00
2003,20406201,江永县,永州市,湖南省,,,129092.00
2003,20406202,宁远县,永州市,湖南省,,,208115.00
2003,20406203,蓝山县,永州市,湖南省,,,134389.00
2003,20406204,新田县,永州市,湖南省,,,111543.00
2003,20406205,江华瑶族自治县,永州市,湖南省,,,130784.00
2003,20406333,鹤城区,怀化市,湖南省,,,170343.00
2003,20406334,中方县,怀化市,湖南省,,,113105.00
2003,20406335,沅陵县,怀化市,湖南省,,,348620.00
2003,20406336,辰溪县,怀化市,湖南省,,,141674.00
2003,20406337,溆浦县,怀化市,湖南省,,,253705.00
2003,20406338,会同县,怀化市,湖南省,,,140590.00
2003,20406339,麻阳苗族自治县,怀化市,湖南省,,,98544.00
2003,20406340,新晃侗族自治县,怀化市,湖南省,,,82417.00
2003,20406341,芷江侗族自治县,怀化市,湖南省,,,149885.00
2003,20406342,靖州苗族侗族自治县,怀化市,湖南省,,,142333.00
2003,20406343,通道侗族自治县,怀化市,湖南省,,,57654.00
2003,20406344,洪江市,怀化市,湖南省,,,158561.00
2003,20406347,娄星区,娄底市,湖南省,,,544442.00
2003,20406348,双峰县,娄底市,湖南省,,,373229.00
2003,20406349,新化县,娄底市,湖南省,,,317497.00
2003,20406350,冷水江市,娄底市,湖南省,,,387317.00
2003,20406351,涟源市,娄底市,湖南省,,,335600.00
2003,20406353,吉首市,湘西土家族苗族自治州,湖南省,,,210694.00
2003,20406354,泸溪县,湘西土家族苗族自治州,湖南省,,,77610.00
2003,20406355,凤凰县,湘西土家族苗族自治州,湖南省,,,98637.00
2003,20406356,花垣县,湘西土家族苗族自治州,湖南省,,,73357.00
2003,20406357,保靖县,湘西土家族苗族自治州,湖南省,,,78078.00
2003,20406358,古丈县,湘西土家族苗族自治州,湖南省,,,33040.00
2003,20406359,永顺县,湘西土家族苗族自治州,湖南省,,,110271.00
2003,20406360,龙山县,湘西土家族苗族自治州,湖南省,,,144691.00
2003,20406375,从化区,广州市,广东省,,,1012444.00
2003,20406374,增城区,广州市,广东省,,,2079878.00
2003,20406384,南澳县,汕头市,广东省,,,65218.00
2003,20406484,乐昌市,韶关市,广东省,,,245234.00
2003,20406485,南雄市,韶关市,广东省,,,259653.00
2003,20406480,仁化县,韶关市,广东省,,,154301.00
2003,20406479,始兴县,韶关市,广东省,,,137060.00
2003,20406481,翁源县,韶关市,广东省,,,170996.00
2003,20406483,新丰县,韶关市,广东省,,,122839.00
2003,20406478,曲江区,韶关市,广东省,,,294344.00
2003,20406482,乳源瑶族自治县,韶关市,广东省,,,125273.00
2003,20406152,东源县,河源市,广东省,,,191132.00
2003,20406151,和平县,河源市,广东省,,,157752.00
2003,20406149,龙川县,河源市,广东省,,,349816.00
2003,20406148,紫金县,河源市,广东省,,,267553.00
2003,20406150,连平县,河源市,广东省,,,191674.00
2003,20406138,兴宁市,梅州市,广东省,,,428849.00
2003,20406132,梅县区,梅州市,广东省,,,477908.00
2003,20406136,平远县,梅州市,广东省,,,131922.00
2003,20406137,蕉岭县,梅州市,广东省,,,194047.00
2003,20406133,大埔县,梅州市,广东省,,,192534.00
2003,20406134,丰顺县,梅州市,广东省,,,221650.00
2003,20406135,五华县,梅州市,广东省,,,287525.00
2003,20406327,惠东县,惠州市,广东省,,,1140476.00
2003,20406326,博罗县,惠州市,广东省,,,1089232.00
2003,20406328,龙门县,惠州市,广东省,,,222089.00
2003,20406144,陆丰市,汕尾市,广东省,,,504118.00
2003,20406142,海丰县,汕尾市,广东省,,,894716.00
2003,20406143,陆河县,汕尾市,广东省,,,185344.00
2003,20406397,台山市,江门市,广东省,,,1260619.00
2003,20406398,开平市,江门市,广东省,,,1220909.00
2003,20406399,鹤山市,江门市,广东省,,,830926.00
2003,20406400,恩平市,江门市,广东省,,,544911.00
2003,20406158,阳春市,阳江市,广东省,,,584935.00
2003,20406157,阳东县,阳江市,广东省,,,388526.00
2003,20406156,阳西县,阳江市,广东省,,,348780.00
2003,20406302,雷州市,湛江市,广东省,,,576701.00
2003,20406301,廉江市,湛江市,广东省,,,740523.00
2003,20406303,吴川市,湛江市,广东省,,,372287.00
2003,20406299,遂溪县,湛江市,广东省,,,525461.00
2003,20406300,徐闻县,湛江市,广东省,,,316320.00
2003,20406311,信宜市,茂名市,广东省,,,1035263.00
2003,20406309,高州市,茂名市,广东省,,,1345179.00
2003,20406310,化州市,茂名市,广东省,,,1168275.00
2003,20406308,电白区,茂名市,广东省,,,1048682.00
2003,20406321,四会市,肇庆市,广东省,,,786669.00
2003,20406320,高要市,肇庆市,广东省,,,1404253.00
2003,20406316,广宁县,肇庆市,广东省,,,350869.00
2003,20406319,德庆县,肇庆市,广东省,,,278892.00
2003,20406318,封开县,肇庆市,广东省,,,344236.00
2003,20406317,怀集县,肇庆市,广东省,,,541112.00
2003,20406167,英德市,清远市,广东省,,,407784.00
2003,20406168,连州市,清远市,广东省,,,244809.00
2003,20406162,佛冈县,清远市,广东省,,,161560.00
2003,20406166,清新区,清远市,广东省,,,296721.00
2003,20406164,连山壮族瑶族自治县,清远市,广东省,,,50904.00
2003,20406165,连南瑶族自治县,清远市,广东省,,,51950.00
2003,20406163,阳山县,清远市,广东省,,,215838.00
2003,20406405,饶平县,潮州市,广东省,,,634108.00
2003,20406404,潮安区,潮州市,广东省,,,1144351.00
2003,20406412,普宁市,揭阳市,广东省,,,1685710.00
2003,20406409,揭东区,揭阳市,广东省,,,1268310.00
2003,20406410,揭西县,揭阳市,广东省,,,531489.00
2003,20406411,惠来县,揭阳市,广东省,,,537845.00
2003,20406419,罗定市,云浮市,广东省,,,888103.00
2003,20406416,新兴县,云浮市,广东省,,,412764.00
2003,20406417,郁南县,云浮市,广东省,,,312736.00
2003,20406418,云安区,云浮市,广东省,,,200609.00
2003,20407543,南明区,贵阳市,贵州省,,,731626.00
2003,20407544,云岩区,贵阳市,贵州省,,,1116818.00
2003,20407545,花溪区,贵阳市,贵州省,,,312964.00
2003,20407546,乌当区,贵阳市,贵州省,,,425741.00
2003,20407547,白云区,贵阳市,贵州省,,,444705.00
2003,20407548,小河区,贵阳市,贵州省,,,173937.00
2003,20407549,开阳县,贵阳市,贵州省,,,208168.00
2003,20407550,息烽县,贵阳市,贵州省,,,150445.00
2003,20407551,修文县,贵阳市,贵州省,,,143477.00
2003,20407552,清镇市,贵阳市,贵州省,,,360667.00
2003,20407554,钟山区,六盘水市,贵州省,,,431318.00
2003,20407555,六枝特区,六盘水市,贵州省,,,146249.00
2003,20407556,水城县,六盘水市,贵州省,,,131194.00
2003,20407557,盘县,六盘水市,贵州省,,,419671.00
2003,20407560,红花岗区,遵义市,贵州省,,,1085905.00
2003,20407562,遵义县,遵义市,贵州省,,,745689.00
2003,20407563,桐梓县,遵义市,贵州省,,,184732.00
2003,20407638,绥阳县,遵义市,贵州省,,,153761.00
2003,20407639,正安县,遵义市,贵州省,,,143281.00
2003,20407640,道真仡佬族苗族自治县,遵义市,贵州省,,,76288.00
2003,20407641,务川仡佬族苗族自治县,遵义市,贵州省,,,68841.00
2003,20407642,凤冈县,遵义市,贵州省,,,90001.00
2003,20407643,湄潭县,遵义市,贵州省,,,171769.00
2003,20407644,余庆县,遵义市,贵州省,,,122871.00
2003,20407645,习水县,遵义市,贵州省,,,157295.00
2003,20407646,赤水市,遵义市,贵州省,,,135460.00
2003,20407647,仁怀市,遵义市,贵州省,,,347899.00
2003,20407650,西秀区,安顺市,贵州省,,,346160.00
2003,20407651,平坝县,安顺市,贵州省,,,152803.00
2003,20407652,普定县,安顺市,贵州省,,,118529.00
2003,20407653,镇宁布依族苗族自治县,安顺市,贵州省,,,88474.00
2003,20407654,关岭布依族苗族自治县,安顺市,贵州省,,,64622.00
2003,20407655,紫云苗族布依族自治县,安顺市,贵州省,,,46979.00
2003,20406710,碧江区,铜仁市,贵州省,,,158695.00
2003,20406712,江口县,铜仁市,贵州省,,,49913.00
2003,20406713,玉屏侗族自治县,铜仁市,贵州省,,,80052.00
2003,20406714,石阡县,铜仁市,贵州省,,,66833.00
2003,20406715,思南县,铜仁市,贵州省,,,117717.00
2003,20406716,印江土家族苗族自治县,铜仁市,贵州省,,,76958.00
2003,20406717,德江县,铜仁市,贵州省,,,99819.00
2003,20406718,沿河土家族自治县,铜仁市,贵州省,,,88672.00
2003,20406719,松桃苗族自治县,铜仁市,贵州省,,,111909.00
2003,20406711,万山区,铜仁市,贵州省,,,16592.00
2003,20406721,兴义市,黔西南布依族苗族自治州,贵州省,,,428353.00
2003,20406722,兴仁县,黔西南布依族苗族自治州,贵州省,,,89100.00
2003,20406723,普安县,黔西南布依族苗族自治州,贵州省,,,53877.00
2003,20406724,晴隆县,黔西南布依族苗族自治州,贵州省,,,50050.00
2003,20406725,贞丰县,黔西南布依族苗族自治州,贵州省,,,61352.00
2003,20406726,望谟县,黔西南布依族苗族自治州,贵州省,,,56196.00
2003,20406727,册亨县,黔西南布依族苗族自治州,贵州省,,,34613.00
2003,20406728,安龙县,黔西南布依族苗族自治州,贵州省,,,106219.00
2003,20407658,七星关区,毕节市,贵州省,,,401489.00
2003,20407659,大方县,毕节市,贵州省,,,162103.00
2003,20407660,黔西县,毕节市,贵州省,,,191983.00
2003,20407661,金沙县,毕节市,贵州省,,,206038.00
2003,20407662,织金县,毕节市,贵州省,,,178762.00
2003,20406705,纳雍县,毕节市,贵州省,,,193905.00
2003,20406706,威宁彝族回族苗族自治县,毕节市,贵州省,,,206267.00
2003,20406707,赫章县,毕节市,贵州省,,,107336.00
2003,20406802,凯里市,黔东南苗族侗族自治州,贵州省,,,294217.00
2003,20406803,黄平县,黔东南苗族侗族自治州,贵州省,,,46474.00
2003,20406804,施秉县,黔东南苗族侗族自治州,贵州省,,,47545.00
2003,20406805,三穗县,黔东南苗族侗族自治州,贵州省,,,46135.00
2003,20406806,镇远县,黔东南苗族侗族自治州,贵州省,,,92112.00
2003,20406807,岑巩县,黔东南苗族侗族自治州,贵州省,,,41899.00
2003,20406808,天柱县,黔东南苗族侗族自治州,贵州省,,,65713.00
2003,20406809,锦屏县,黔东南苗族侗族自治州,贵州省,,,47223.00
2003,20406810,剑河县,黔东南苗族侗族自治州,贵州省,,,41686.00
2003,20406811,台江县,黔东南苗族侗族自治州,贵州省,,,28410.00
2003,20406812,黎平县,黔东南苗族侗族自治州,贵州省,,,78835.00
2003,20406813,榕江县,黔东南苗族侗族自治州,贵州省,,,60507.00
2003,20406814,从江县,黔东南苗族侗族自治州,贵州省,,,51406.00
2003,20406815,雷山县,黔东南苗族侗族自治州,贵州省,,,25566.00
2003,20406816,麻江县,黔东南苗族侗族自治州,贵州省,,,41262.00
2003,20406817,丹寨县,黔东南苗族侗族自治州,贵州省,,,30367.00
2003,20406819,都匀市,黔南布依族苗族自治州,贵州省,,,241557.00
2003,20406820,福泉市,黔南布依族苗族自治州,贵州省,,,184742.00
2003,20406821,荔波县,黔南布依族苗族自治州,贵州省,,,62865.00
2003,20406822,贵定县,黔南布依族苗族自治州,贵州省,,,149055.00
2003,20406823,瓮安县,黔南布依族苗族自治州,贵州省,,,120729.00
2003,20406824,独山县,黔南布依族苗族自治州,贵州省,,,79862.00
2003,20406978,平塘县,黔南布依族苗族自治州,贵州省,,,51303.00
2003,20406979,罗甸县,黔南布依族苗族自治州,贵州省,,,93706.00
2003,20406980,长顺县,黔南布依族苗族自治州,贵州省,,,57700.00
2003,20406981,龙里县,黔南布依族苗族自治州,贵州省,,,107485.00
2003,20406982,惠水县,黔南布依族苗族自治州,贵州省,,,104773.00
2003,20406983,三都水族自治县,黔南布依族苗族自治州,贵州省,,,55411.00
2003,20404712,井陉县,石家庄市,河北省,,,367692.00
2003,20404713,正定县,石家庄市,河北省,,,615852.00
2003,20404714,栾城区,石家庄市,河北省,,,547613.00
2003,20404715,行唐县,石家庄市,河北省,,,317551.00
2003,20404716,灵寿县,石家庄市,河北省,,,229685.00
2003,20404735,高邑县,石家庄市,河北省,,,222305.00
2003,20404507,深泽县,石家庄市,河北省,,,203876.00
2003,20404508,赞皇县,石家庄市,河北省,,,158774.00
2003,20404509,无极县,石家庄市,河北省,,,443743.00
2003,20404510,平山县,石家庄市,河北省,,,462887.00
2003,20404611,元氏县,石家庄市,河北省,,,422943.00
2003,20404612,赵县,石家庄市,河北省,,,481790.00
2003,20404613,辛集市,石家庄市,河北省,,,907539.00
2003,20404614,藁城区,石家庄市,河北省,,,1174381.00
2003,20404615,晋州市,石家庄市,河北省,,,647054.00
2003,20404616,新乐市,石家庄市,河北省,,,601429.00
2003,20404617,鹿泉区,石家庄市,河北省,,,920888.00
2003,20404451,承德县,承德市,河北省,,,231138.00
2003,20404452,兴隆县,承德市,河北省,,,210851.00
2003,20404453,平泉县,承德市,河北省,,,204193.00
2003,20404454,滦平县,承德市,河北省,,,160300.00
2003,20404455,隆化县,承德市,河北省,,,162456.00
2003,20404456,丰宁满族自治县,承德市,河北省,,,194932.00
2003,20404457,宽城满族自治县,承德市,河北省,,,162822.00
2003,20404458,围场满族蒙古族自治县,承德市,河北省,,,195565.00
2003,20404592,宣化县,张家口市,河北省,,,197702.00
2003,20404593,张北县,张家口市,河北省,,,136595.00
2003,20404594,康保县,张家口市,河北省,,,84925.00
2003,20404595,沽源县,张家口市,河北省,,,64449.00
2003,20404596,尚义县,张家口市,河北省,,,49772.00
2003,20404597,蔚县,张家口市,河北省,,,216547.00
2003,20404598,阳原县,张家口市,河北省,,,121545.00
2003,20404599,怀安县,张家口市,河北省,,,71539.00
2003,20404600,万全县,张家口市,河北省,,,70587.00
2003,20404601,怀来县,张家口市,河北省,,,270974.00
2003,20404602,涿鹿县,张家口市,河北省,,,149019.00
2003,20404603,赤城县,张家口市,河北省,,,104653.00
2003,20404604,崇礼县,张家口市,河北省,,,58978.00
2003,20404513,青龙满族自治县,秦皇岛市,河北省,,,197524.00
2003,20404514,昌黎县,秦皇岛市,河北省,,,474574.00
2003,20404515,抚宁县,秦皇岛市,河北省,,,427494.00
2003,20404516,卢龙县,秦皇岛市,河北省,,,306675.00
2003,20404626,滦县,唐山市,河北省,,,651607.00
2003,20404627,滦南县,唐山市,河北省,,,956000.00
2003,20404628,乐亭县,唐山市,河北省,,,825772.00
2003,20404629,迁西县,唐山市,河北省,,,568635.00
2003,20404630,玉田县,唐山市,河北省,,,912087.00
2003,20404505,曹妃甸区,唐山市,河北省,,,203008.00
2003,20404631,遵化市,唐山市,河北省,,,1402018.00
2003,20404632,迁安市,唐山市,河北省,,,1423869.00
2003,20404285,固安县,廊坊市,河北省,,,350604.00
2003,20404286,永清县,廊坊市,河北省,,,284658.00
2003,20404287,香河县,廊坊市,河北省,,,550688.00
