"贸易伙伴编码","贸易伙伴名称","商品编码","商品名称","第一数量","第一计量单位","第二数量","第二计量单位","美元",
"502","美国","95045011","与电视接收机配套使用的视频游戏控制器及设备的零件及附件","15231403","个","5412815","千克","323,032,534",
"502","美国","90049090","未列名矫正视力、护目等用途的眼镜等物品","16783209","千克","308236512","副","322,623,315",
"502","美国","61043300","合成纤维制针织或钩编的女式上衣","69198094","件","19065524","千克","322,027,601",
"502","美国","85287180","其他彩色的在设计上不带有视频显示器或屏幕的电视接收装置","7647741","台","0","?","320,085,414",
"502","美国","85285211","专用于或主要用于品目84.71的自动数据处理设备的液晶监视器","3581697","台","13792777","千克","318,279,681",
"502","美国","39231000","供运输或包装货物用的塑料盒、箱及类似品","71578664","千克","0","?","313,676,709",
"502","美国","63026010","棉制浴巾","85374411","条","41336979","千克","312,959,703",
"502","美国","85030030","子目号850231所列发电机组零件","104275167","千克","0","?","312,763,171",
"502","美国","90321000","恒温器","28324026","台","0","?","312,702,502",
"502","美国","84821020","深沟球滚珠轴承","446553831","套","0","?","306,300,065",
"502","美国","64041100","橡或塑外底，纺织材料鞋面运动鞋靴等","9579937","千克","12957794","双","304,844,310",
"502","美国","48201000","帐本、笔记本、收据本、日记本及类似品","93477857","千克","0","?","303,919,087",
"502","美国","39173900","未列名塑料管","63979969","千克","0","?","303,090,887",
"502","美国","29333990","未列名结构上含有一个非稠合吡啶环的化合物","12263545","千克","0","?","300,345,099",
"502","美国","29033990","其他无环烃的氟化、溴化或碘化衍生物","59363516","千克","0","?","300,165,570",
"502","美国","62046900","其他纺织材料制女裤","51770171","条","16486544","千克","299,550,206",
"502","美国","61043200","棉制针织或钩编的女式上衣","53214749","件","15173495","千克","297,552,557",
"502","美国","94037000","塑料家具","16040735","件","152078645","千克","294,632,492",
"502","美国","23091090","其他零售包装的狗食或猫食饲料","41993858","千克","0","?","293,954,416",
"502","美国","20097900","其他苹果汁","300209353","千克","0","?","293,693,184",
"502","美国","39093100","初级形状的聚（亚甲基苯基异氰酸酯）（粗MDI、聚合MDI）","164409119","千克","0","?","291,058,913",
"502","美国","16052100","非密封包装制作或保藏的小虾及对虾","30387247","千克","0","?","289,001,592",
"502","美国","73262090","其他钢铁丝制品","193221163","千克","0","?","288,342,090",
"502","美国","63062200","合成纤维制帐蓬","9681507","件","66651998","千克","285,954,114",
"502","美国","85011099","其他电动机，输出功率≤37.5W","75156290","台","0","?","285,600,153",
"502","美国","85163200","其他电热理发器具","41252815","个","0","?","284,238,773",
"502","美国","33049900","其他美容品或化妆品及护肤品","41534689","千克","453259680","件","283,320,443",
"502","美国","66011000","庭园用伞及类似伞","67609315","千克","14352122","把","283,173,721",
"502","美国","39261000","塑料制办公室或学校用品","77353547","千克","0","?","282,227,682",
"502","美国","84099991","P≥132.39kw（180hp）柴油机的零件","57039358","千克","0","?","281,460,936",
"502","美国","73170000","钢铁制钉、平头钉、图钉、波纹钉、U形钉等","260586222","千克","0","?","280,975,319",
"502","美国","03047100","冻鳕鱼鱼片","46955837","千克","0","?","280,890,494",
"502","美国","62104000","5903、5906或5907的织物制其他男式服装","19330050","件","16041090","千克","279,200,303",
"502","美国","85131010","手电筒","163469738","个","0","?","278,064,932",
"502","美国","69131000","瓷制塑像及其他装饰品","37371654","千克","0","?","275,068,775",
"502","美国","63071000","擦地布、擦碗布、抹布及类似擦拭用布","50030936","千克","0","?","274,253,957",
"502","美国","87120030","山地自行车","3274841","辆","0","?","273,321,454",
"502","美国","85099000","家用电动器具的零件","12358802","千克","0","?","272,302,726",
"502","美国","84149090","8414所列其他机器的零件","46530916","千克","0","?","272,301,232",
"502","美国","39235000","塑料塞子、盖子及类似品","30938708","千克","0","?","272,249,926",
"502","美国","85176229","其他光通讯设备","3077435","台","0","?","271,833,885",
