CRE_Gdpct(Merge Query)
年度标识,城市名称,城市代码,省份名称,生产总值,年末总人口,人口密度,外商新签合同数,外商协议投资金额,外商实际投资额
2004,伊春市,230700,黑龙江省,109.2000,129.5726,39.5500,12.0000,524.0000,351.0000
2004,大庆市,230600,黑龙江省,1239.5000,262.2214,123.5800,21.0000,8617.0000,2411.0000
2004,双鸭山市,230500,黑龙江省,136.6000,151.2136,67.2600,9.0000,2678.0000,726.0000
2004,鹤岗市,230400,黑龙江省,104.7000,109.8192,74.9700,7.0000,686.0000,55.0000
2004,鸡西市,230300,黑龙江省,194.7000,194.1393,86.1700,6.0000,4988.0000,905.0000
2004,齐齐哈尔市,230200,黑龙江省,406.6000,551.9838,129.9700,19.0000,4906.0000,2166.0000
2004,哈尔滨市,230100,黑龙江省,1680.5000,970.2281,182.8300,117.0000,32616.0000,25350.0000
2004,驻马店市,411700,河南省,445.8303,830.7400,552.9300,15.0000,6385.0000,2577.0000
2004,周口市,411600,河南省,521.9821,1065.2500,915.1000,19.0000,5305.0000,2438.0000
2004,信阳市,411500,河南省,434.2689,783.7400,406.7600,16.0000,10225.0000,3429.0000
2004,商丘市,411400,河南省,455.8370,813.5850,783.5200,19.0000,5770.0000,2303.0000
2004,南阳市,411300,河南省,893.3215,1069.4810,403.6300,29.0000,7821.0000,3811.0000
2004,三门峡市,411200,河南省,274.6518,221.4000,212.7400,13.0000,6284.0000,5758.0000
2004,漯河市,411100,河南省,279.5597,251.7100,998.2800,18.0000,7636.0000,6597.0000
2004,许昌市,411000,河南省,515.8199,448.6110,902.0000,24.0000,6955.0000,3159.0000
2004,濮阳市,410900,河南省,317.4246,356.4200,861.3700,13.0000,5668.0000,2925.0000
2004,焦作市,410800,河南省,455.7036,340.0000,848.6900,21.0000,21323.0000,6321.0000
2004,新乡市,410700,河南省,461.5109,549.6090,689.1800,34.0000,6646.0000,4563.0000
2004,鹤壁市,410600,河南省,156.3417,143.2030,682.0800,20.0000,4004.0000,1406.0000
2004,安阳市,410500,河南省,463.4693,531.0900,728.4200,15.0000,5500.0000,1873.0000
2004,平顶山市,410400,河南省,469.8229,490.3970,627.3000,17.0000,12462.0000,3443.0000
2004,洛阳市,410300,河南省,905.1980,638.3900,425.7600,46.0000,20304.0000,8900.0000
2004,开封市,410200,河南省,345.7413,474.9290,747.5300,20.0000,7204.0000,1802.0000
2004,郑州市,410100,河南省,1377.8886,650.3800,901.3600,116.0000,63303.0000,24202.0000
2004,崇左市,451400,广西壮族自治区,128.7300,229.6700,132.3700,5.0000,2803.0000,513.0000
2004,来宾市,451300,广西壮族自治区,145.2100,245.1300,182.7800,2.0000,2200.0000,71.0000
2004,河池市,451200,广西壮族自治区,174.4400,383.0000,114.3000,4.0000,967.0000,537.0000
2004,贺州市,451100,广西壮族自治区,140.0400,209.5600,176.7700,15.0000,1065.0000,1851.0000
2004,百色市,451000,广西壮族自治区,206.1600,371.6800,102.6700,7.0000,2849.0000,1694.0000
2004,玉林市,450900,广西壮族自治区,299.8700,595.4900,463.8500,30.0000,4956.0000,975.0000
2004,贵港市,450800,广西壮族自治区,164.8300,475.4800,448.3100,15.0000,5115.0000,3010.0000
2004,钦州市,450700,广西壮族自治区,174.6500,344.0100,317.2600,27.0000,9729.0000,2561.0000
2004,防城港市,450600,广西壮族自治区,84.6000,79.8400,129.1700,9.0000,1908.0000,625.0000
2004,北海市,450500,广西壮族自治区,161.8900,147.8700,443.1200,23.0000,18994.0000,1973.0000
2004,梧州市,450400,广西壮族自治区,196.6100,302.6500,240.4300,63.0000,16903.0000,10900.0000
2004,桂林市,450300,广西壮族自治区,454.7600,493.8800,177.6000,62.0000,10768.0000,2519.0000
2004,柳州市,450200,广西壮族自治区,403.7600,354.5100,190.4200,20.0000,3715.0000,4048.0000
2004,南宁市,450100,广西壮族自治区,593.6900,648.8500,293.4400,71.0000,28035.0000,7768.0000
2004,宁德市,350900,福建省,309.0400,326.7400,242.8900,38.0000,9657.0000,1302.0000
2004,龙岩市,350800,福建省,349.2300,286.9800,150.6500,58.0000,10194.0000,3104.0000
2004,南平市,350700,福建省,321.7000,304.4100,115.8300,134.0000,33698.0000,4990.0000
2004,漳州市,350600,福建省,701.0600,455.8400,361.5400,269.0000,56291.0000,25027.0000
2004,泉州市,350500,福建省,1602.9700,665.2800,612.2600,776.0000,165018.0000,61583.0000
2004,三明市,350400,福建省,375.8400,267.9400,116.7000,87.0000,11376.0000,3106.0000
2004,莆田市,350300,福建省,308.4800,303.6800,744.5000,66.0000,10553.0000,5351.0000
2004,厦门市,350200,福建省,883.2300,146.7700,935.4400,435.0000,105509.0000,57022.0000
2004,福州市,350100,福建省,1548.4600,609.3900,509.1800,414.0000,135003.0000,60635.0000
2004,安康市,610900,陕西省,116.5540,294.9749,125.3600,3.0000,74.0000,31.0000
2004,榆林市,610800,陕西省,271.1270,336.7889,80.3100,41.0000,31000.0000,227.0000
2004,汉中市,610700,陕西省,189.0390,373.9890,137.4300,3.0000,2401.0000,1033.0000
2004,延安市,610600,陕西省,270.0240,208.7974,56.3700,,1004.0000,66.0000
2004,渭南市,610500,陕西省,272.5460,536.7508,408.6700,173.0000,3484.0000,1273.0000
2004,咸阳市,610400,陕西省,363.4580,489.7520,480.3400,21.0000,2987.0000,2512.0000
2004,宝鸡市,610300,陕西省,340.7830,369.2040,203.1700,13.0000,2166.0000,1060.0000
2004,铜川市,610200,陕西省,56.8420,84.3299,217.2300,2.0000,1109.0000,284.0000
2004,西安市,610100,陕西省,1092.3520,725.0078,726.2400,159.0000,78312.0000,27595.0000
2004,怒江傈僳族自治州,533300,云南省,16.5764,48.0000,,3.0000,412.0000,22.0000
2004,德宏傣族景颇族自治州,533100,云南省,49.0828,105.8000,,9.0000,-235.0000,178.0000
2004,大理白族自治州,532900,云南省,201.2282,338.3000,,4.0000,226.0000,501.0000
2004,西双版纳傣族自治州,532800,云南省,68.7860,87.6000,,4.0000,296.0000,40.0000
2004,文山壮族苗族自治州,532600,云南省,124.5359,335.5000,,3.0000,328.0000,526.0000
2004,红河哈尼族彝族自治州,532500,云南省,250.0115,404.3000,,1.0000,202.0000,176.0000
2004,楚雄彝族自治州,532300,云南省,162.3305,266.2000,,4.0000,4465.0000,145.0000
2004,临沧市,530900,云南省,85.6626,218.3000,89.1300,4.0000,1820.0000,121.0000
2004,普洱市,530800,云南省,90.1901,236.4000,56.1600,2.0000,65.0000,888.0000
2004,丽江市,530700,云南省,52.1775,112.7000,53.1300,4.0000,1380.0000,96.0000
2004,昭通市,530600,云南省,146.3436,524.4000,227.7700,1.0000,1200.0000,117.0000
2004,保山市,530500,云南省,98.0830,241.0000,122.5700,1.0000,-5.0000,45.0000
2004,玉溪市,530400,云南省,328.0618,208.6000,136.4400,9.0000,1117.0000,987.0000
2004,曲靖市,530300,云南省,342.4766,575.6000,199.4000,5.0000,691.0000,710.0000
2004,昆明市,530100,云南省,942.1371,503.0000,238.2300,79.0000,13341.0000,6229.0000
2004,迪庆藏族自治州,533400,云南省,23.3963,33.8000,,2.0000,125.0000,117.0000
2004,甘南藏族自治州,623000,甘肃省,21.8109,67.4400,,,,
2004,临夏回族自治州,622900,甘肃省,42.5046,193.6600,,,,
2004,陇南市,621200,甘肃省,63.3830,270.9300,97.0600,,,
2004,定西市,621100,甘肃省,62.6480,296.9900,146.0800,2.0000,266.0000,266.0000
2004,庆阳市,621000,甘肃省,108.3062,256.6900,94.6500,2.0000,59.0000,59.0000
2004,酒泉市,620900,甘肃省,122.2504,97.1700,4.7700,5.0000,1558.0000,471.0000
2004,平凉市,620800,甘肃省,96.3387,222.9300,199.6000,,,
2004,张掖市,620700,甘肃省,99.6010,127.8100,30.1600,3.0000,264.0000,64.0000
2004,武威市,620600,甘肃省,108.0217,193.1100,56.3200,1.0000,218.0000,85.0000
2004,天水市,620500,甘肃省,125.4685,347.7800,242.9100,,,
2004,白银市,620400,甘肃省,126.3304,174.9300,82.5100,3.0000,15000.0000,56.0000
2004,金昌市,620300,甘肃省,85.5262,46.3100,52.0600,,,
2004,嘉峪关市,620200,甘肃省,44.4385,17.9600,57.1000,,,
2004,兰州市,620100,甘肃省,504.6500,305.0700,235.4500,223.0000,20300.0000,
2004,凉山彝族自治州,513400,四川省,250.5600,424.3000,,,,
2004,甘孜藏族自治州,513300,四川省,42.1000,91.4000,,,,
2004,阿坝藏族羌族自治州,513200,四川省,62.6500,84.8000,,,,
2004,资阳市,512000,四川省,236.9300,488.0000,612.9400,10.0000,706.0000,382.0000
2004,巴中市,511900,四川省,124.6600,361.1000,293.5500,,,
2004,雅安市,511800,四川省,121.5900,153.4000,99.6200,3.0000,655.0000,25.0000
2004,达州市,511700,四川省,321.8600,637.1000,384.0100,282.0000,998.0000,138.0000
2004,广安市,511600,四川省,217.5800,452.8000,713.8200,3.0000,854.0000,346.0000
2004,宜宾市,511500,四川省,349.0300,517.9000,389.8800,4.0000,1084.0000,703.0000
2004,眉山市,511400,四川省,216.8200,340.8000,474.2400,11.0000,3318.0000,1772.0000
2004,南充市,511300,四川省,307.0900,724.8000,580.7900,58.0000,5437.0000,4350.0000
2004,乐山市,511100,四川省,265.7700,347.7000,271.0700,8.0000,6090.0000,12850.0000
2004,内江市,511000,四川省,243.5400,420.7000,781.0600,7.0000,1406.0000,620.0000
2004,遂宁市,510900,四川省,193.5300,380.0000,713.6700,14.0000,2796.0000,2092.0000
2004,广元市,510800,四川省,127.4700,303.9000,186.2900,5.0000,1556.0000,181.0000
2004,绵阳市,510700,四川省,454.9400,529.1000,260.8100,27.0000,7328.0000,3536.0000
2004,德阳市,510600,四川省,424.7800,381.0000,639.8600,19.0000,11500.0000,4541.0000
2004,泸州市,510500,四川省,258.7900,474.0000,387.0300,9.0000,3592.0000,817.0000
2004,攀枝花市,510400,四川省,200.8300,107.0000,143.9000,6.0000,2092.0000,533.0000
2004,自贡市,510300,四川省,249.3500,315.8000,722.1100,4.0000,495.0000,1995.0000
2004,成都市,510100,四川省,2185.7300,1059.7000,871.2400,239.0000,80722.0000,33173.0000
2004,吕梁市,141100,山西省,240.9653,350.3600,167.0000,6.0000,3325.0000,
2004,临汾市,141000,山西省,448.7398,409.2000,204.7300,11.0000,5229.0000,438.0000
2004,忻州市,140900,山西省,145.4810,301.9100,118.7300,3.0000,1743.0000,14.0000
2004,运城市,140800,山西省,407.0835,495.2700,351.8500,10.0000,5818.0000,919.0000
2004,晋中市,140700,山西省,281.7245,306.5700,186.6100,13.0000,2547.0000,610.0000
2004,朔州市,140600,山西省,147.7294,149.6800,135.3400,1.0000,88.0000,
2004,晋城市,140500,山西省,268.3377,219.7100,223.6000,10.0000,2351.0000,36.0000
2004,长治市,140400,山西省,326.8651,,228.9800,8.0000,1686.0000,313.0000
2004,阳泉市,140300,山西省,168.6407,129.5900,276.4100,3.0000,1922.0000,
2004,大同市,140200,山西省,324.4669,309.7300,212.3600,11.0000,8864.0000,1642.0000
2004,太原市,140100,山西省,763.7621,341.3800,475.0100,27.0000,16032.0000,5049.0000
2004,黄山市,341000,安徽省,131.9800,146.3547,149.2300,22.0000,7959.0000,1559.0000
2004,安庆市,340800,安徽省,392.0200,604.2202,392.3400,33.0000,5576.0000,1638.0000
2004,池州市,341700,安徽省,92.4300,155.3997,187.8600,28.0000,6054.0000,1403.0000
2004,铜陵市,340700,安徽省,136.7300,71.6288,643.5800,14.0000,1259.0000,547.0000
2004,宣城市,341800,安徽省,235.6600,273.0201,220.8200,24.0000,1617.0000,1137.0000
2004,芜湖市,340200,安徽省,345.0700,224.5632,677.0000,59.0000,15300.0000,10341.0000
2004,巢湖市,341400,安徽省,294.6200,453.9631,468.2900,38.0000,3776.0000,1726.0000
2004,马鞍山市,340500,安徽省,265.0900,124.3881,737.7800,26.0000,8853.0000,5310.0000
2004,六安市,341500,安徽省,253.1000,675.1391,375.5800,18.0000,4399.0000,1782.0000
2004,滁州市,341100,安徽省,355.6400,433.5167,320.5600,33.0000,6409.0000,1299.0000
2004,淮南市,340400,安徽省,214.4900,233.5798,903.6000,10.0000,6606.0000,1880.0000
2004,蚌埠市,340300,安徽省,263.6600,346.9692,582.9500,26.0000,17816.0000,2510.0000
2004,宿州市,341300,安徽省,279.1200,599.6202,612.6500,14.0000,2545.0000,878.0000
2004,亳州市,341600,安徽省,224.6400,545.6676,651.6200,5.0000,1375.0000,815.0000
2004,淮北市,340600,安徽省,169.1000,209.3906,763.9200,7.0000,1217.0000,909.0000
2004,合肥市,340100,安徽省,589.7000,444.6818,632.6400,101.0000,26619.0000,18351.0000
2004,阿拉善盟,152900,内蒙古自治区,50.3200,,,,,
2004,乌海市,150300,内蒙古自治区,91.3700,45.9100,240.7600,4.0000,1984.0000,1012.0000
2004,巴彦淖尔市,150800,内蒙古自治区,178.4000,172.3800,27.6200,1.0000,7263.0000,2374.0000
2004,乌兰察布市,150900,内蒙古自治区,183.1800,219.3100,49.8500,6.0000,3704.0000,346.0000
2004,锡林郭勒盟,152500,内蒙古自治区,133.4600,,,,,
2004,赤峰市,150400,内蒙古自治区,287.9800,441.5500,49.6600,14.0000,6292.0000,527.0000
2004,通辽市,150500,内蒙古自治区,277.0800,310.9200,51.8200,14.0000,6829.0000,1761.0000
2004,兴安盟,152200,内蒙古自治区,100.4500,,,,,
2004,呼伦贝尔市,150700,内蒙古自治区,261.7900,271.2300,10.6900,12.0000,2710.0000,1835.0000
2004,包头市,150200,内蒙古自治区,570.4200,240.7800,75.7100,28.0000,18300.0000,25000.0000
2004,呼和浩特市,150100,内蒙古自治区,512.0800,254.4300,124.6500,50.0000,28575.0000,23940.0000
2004,邯郸市,130400,河北省,936.4900,863.3500,715.7600,43.0000,12992.0000,10640.0000
2004,邢台市,130500,河北省,635.5800,671.9700,538.1800,34.0000,13783.0000,10689.0000
2004,衡水市,131100,河北省,473.8000,414.2700,469.9600,25.0000,10295.0000,8967.0000
2004,沧州市,130900,河北省,774.1200,679.3600,483.4300,82.0000,19340.0000,8276.0000
2004,保定市,130600,河北省,1110.8800,1088.2800,528.7000,64.0000,12780.0000,14847.0000
2004,廊坊市,131000,河北省,604.8000,389.8200,606.3500,71.0000,25309.0000,8569.0000
2004,唐山市,130200,河北省,1626.3300,710.0700,527.0700,61.0000,27232.0000,38817.0000
2004,秦皇岛市,130300,河北省,453.4400,275.8200,366.6400,89.0000,40045.0000,20020.0000
2004,张家口市,130700,河北省,400.1100,449.8200,121.9900,18.0000,5683.0000,2958.0000
2004,承德市,130800,河北省,300.6200,360.8200,91.2400,12.0000,12609.0000,9805.0000
2004,石家庄市,130100,河北省,1633.4600,917.5500,578.9700,95.0000,34663.0000,28753.0000
2004,扬州市,321000,江苏省,788.1300,454.2900,684.7900,333.0000,164138.0000,81398.0000
2004,盐城市,320900,江苏省,871.3600,798.2800,532.7900,152.0000,43565.0000,15389.0000
2004,淮安市,320800,江苏省,500.9700,524.0600,520.3100,57.0000,14331.0000,12051.0000
2004,连云港市,320700,江苏省,416.3600,468.8100,625.0800,274.0000,69075.0000,24659.0000
2004,南通市,320600,江苏省,1226.0619,773.7900,967.1200,1033.0000,378226.0000,110434.0000
2004,苏州市,320500,江苏省,3450.0000,598.8500,705.5300,2282.0000,1470260.0000,503314.0000
2004,常州市,320400,江苏省,1100.6100,348.9600,797.6500,438.0000,218671.0000,58000.0000
2004,徐州市,320300,江苏省,1095.8000,916.8500,814.4000,186.0000,75462.0000,32917.0000
2004,无锡市,320200,江苏省,2350.0000,447.1900,933.9800,897.0000,651358.0000,209567.0000
2004,林芝市,540400,西藏自治区,21.7449,15.7722,,,,
2004,阿里地区,542500,西藏自治区,8.0018,7.9765,,,,
2004,那曲地区,542400,西藏自治区,24.2782,39.3155,,,,
2004,黔南布依族苗族自治州,522700,贵州省,146.5549,,,,,
2004,黔东南苗族侗族自治州,522600,贵州省,115.7522,,,,,
2004,毕节市,520500,贵州省,196.0258,,,,,
2004,黔西南布依族苗族自治州,522300,贵州省,102.0346,,,,,
2004,铜仁市,520600,贵州省,101.0678,,,,,
2004,安顺市,520400,贵州省,87.7905,,276.5200,6.0000,1329.0000,139.0000
2004,遵义市,520300,贵州省,362.3727,,235.0300,6.0000,999.0000,1036.0000
2004,六盘水市,520200,贵州省,151.0957,,298.0700,,,23.0000
2004,贵阳市,520100,贵州省,443.6292,,432.9200,22.0000,1924.0000,7817.0000
2004,海西蒙古族藏族自治州,632800,青海省,100.3300,11.5915,,,,
2004,玉树藏族自治州,632700,青海省,13.7400,6.1115,,,,
2004,果洛藏族自治州,632600,青海省,7.1600,3.3647,,,,
2004,海南藏族自治州,632500,青海省,23.7000,9.6547,,,,
2004,黄南藏族自治州,632300,青海省,19.6600,4.9313,,,,
2004,海北藏族自治州,632200,青海省,18.2900,6.7527,,,,
2004,海东市,630200,青海省,66.7500,35.1521,,,,
2004,西宁市,630100,青海省,174.7400,48.8664,270.0100,24.0000,11657.0000,920.0000
2004,日喀则市,540200,西藏自治区,39.1453,65.4349,,,,
2004,山南市,540500,西藏自治区,21.8657,32.1873,,,,
2004,昌都市,540300,西藏自治区,29.1211,58.7068,,,,
2004,拉萨市,540100,西藏自治区,76.1411,44.0438,,,,
2004,阜阳市,341200,安徽省,263.3200,918.6652,939.8500,14.0000,3329.0000,2584.0000
2004,丽水市,331100,浙江省,264.5700,250.6600,144.9100,24.0000,3022.0000,2051.0000
2004,台州市,331000,浙江省,1173.7900,555.9200,590.7100,123.0000,27507.0000,30296.0000
2004,衢州市,330800,浙江省,283.7600,245.6100,277.8100,28.0000,8083.0000,2080.0000
2004,金华市,330700,浙江省,978.3800,451.7000,413.7200,225.0000,56352.0000,42983.0000
2004,温州市,330300,浙江省,1402.5700,746.1900,633.2200,157.0000,50620.0000,20916.0000
2004,舟山市,330900,浙江省,212.0400,96.9100,672.9900,20.0000,6070.0000,2251.0000
2004,绍兴市,330600,浙江省,1313.8700,434.7200,526.5500,431.0000,167117.0000,82344.0000
2004,湖州市,330500,浙江省,590.6900,257.2100,442.0900,475.0000,160145.0000,61121.0000
2004,嘉兴市,330400,浙江省,1050.5600,333.9400,852.9800,574.0000,257970.0000,102187.0000
2004,宁波市,330200,浙江省,2158.0400,552.6900,590.1700,1081.0000,413633.0000,210332.0000
2004,宿迁市,321300,江苏省,335.5900,521.3900,609.4700,42.0000,12837.0000,1582.0000
2004,泰州市,321200,江苏省,705.2000,502.7700,868.1900,214.0000,71213.0000,41472.0000
2004,镇江市,321100,江苏省,781.1600,267.2100,694.5900,477.0000,268110.0000,60601.0000
2004,葫芦岛市,211400,辽宁省,293.3600,273.0000,262.0700,21.0000,5385.0000,2179.0000
2004,朝阳市,211300,辽宁省,152.7800,336.9000,170.9700,26.0000,6899.0000,2434.0000
2004,铁岭市,211200,辽宁省,216.0600,300.4000,231.6700,48.0000,22227.0000,8109.0000
2004,盘锦市,211100,辽宁省,368.7000,124.8000,306.5600,46.0000,12156.0000,9862.0000
2004,辽阳市,211000,辽宁省,290.0200,182.4000,384.5900,53.0000,16894.0000,4581.0000
2004,阜新市,210900,辽宁省,127.1300,192.8000,186.1900,34.0000,11824.0000,2636.0000
2004,营口市,210800,辽宁省,318.3300,229.9000,425.6400,151.0000,73234.0000,16319.0000
2004,锦州市,210700,辽宁省,343.1200,307.8000,298.8400,64.0000,30672.0000,4927.0000
2004,丹东市,210600,辽宁省,290.5100,241.0000,160.3300,138.0000,22465.0000,8646.0000
2004,本溪市,210500,辽宁省,293.6000,156.6000,186.1400,28.0000,9393.0000,4617.0000
2004,抚顺市,210400,辽宁省,375.0000,224.9000,199.5000,66.0000,10668.0000,3478.0000
2004,鞍山市,210300,辽宁省,1006.0000,346.9000,374.9900,74.0000,74418.0000,20244.0000
2004,大连市,210200,辽宁省,1961.7600,561.6000,446.6400,963.0000,316399.0000,220328.0000
2004,沈阳市,210100,辽宁省,1900.6900,693.9000,534.5700,771.0000,259650.0000,242277.0000
2004,鄂尔多斯市,150600,内蒙古自治区,341.1100,146.6600,15.7800,25.0000,104089.0000,5757.0000
2004,吉林市,220200,吉林省,703.7040,429.0700,158.2100,24.0000,5675.0000,6641.0000
2004,中卫市,640500,宁夏回族自治区,50.4901,,60.2000,2.0000,1805.0000,2.0000
2004,固原市,640400,宁夏回族自治区,35.8573,,134.0400,,,
2004,吴忠市,640300,宁夏回族自治区,105.5410,,62.6300,1.0000,125000.0000,5378.0000
2004,石嘴山市,640200,宁夏回族自治区,89.8094,,128.9900,5.0000,1862.0000,326.0000
2004,银川市,640100,宁夏回族自治区,188.9677,,150.2600,25.0000,16459.0000,6380.0000
2004,商洛市,611000,陕西省,101.4590,240.6169,124.7300,3.0000,1677.0000,1026.0000
2004,重庆市,500000,重庆市,3059.5400,3144.2300,381.5700,258.0000,66315.0000,40508.0000
2004,三亚市,460200,海南省,48.2348,50.7500,264.4600,23.0000,5345.0000,10600.0000
2004,海口市,460100,海南省,261.3541,143.0700,620.6900,93.0000,27399.0000,32016.0000
2004,云浮市,445300,广东省,257.5959,261.9600,336.7500,59.0000,11409.0000,2118.0000
2004,揭阳市,445200,广东省,540.5300,601.7700,1148.4200,26.0000,12918.0000,8277.0000
2004,潮州市,445100,广东省,256.9282,249.5900,802.5400,58.0000,10073.0000,5825.0000
2004,中山市,442000,广东省,610.1413,139.4400,774.7200,380.0000,82254.0000,50978.0000
2004,东莞市,441900,广东省,1155.2982,161.9700,657.0800,1030.0000,273690.0000,96749.0000
2004,清远市,441800,广东省,248.2768,391.2600,204.2800,137.0000,53561.0000,8119.0000
2004,阳江市,441700,广东省,273.8565,262.8300,336.4000,56.0000,18403.0000,5749.0000
2004,河源市,441600,广东省,173.0575,333.2100,210.5500,135.0000,33824.0000,16065.0000
2004,汕尾市,441500,广东省,212.3059,311.6700,591.2900,57.0000,15544.0000,9435.0000
2004,梅州市,441400,广东省,271.6400,496.8900,313.7700,87.0000,21580.0000,8866.0000
2004,惠州市,441300,广东省,685.1423,293.2200,262.7900,549.0000,129822.0000,63228.0000
2004,肇庆市,441200,广东省,548.5089,394.0500,265.2500,183.0000,55336.0000,48213.0000
2004,茂名市,440900,广东省,750.3380,670.5900,585.2600,80.0000,13319.0000,5864.0000
2004,湛江市,440800,广东省,608.1602,706.4000,574.0800,50.0000,21354.0000,7136.0000
2004,江门市,440700,广东省,834.5574,385.5300,404.0800,446.0000,101100.0000,51205.0000
2004,佛山市,440600,广东省,1656.4573,350.8900,911.8800,542.0000,115692.0000,69136.0000
2004,汕头市,440500,广东省,603.7625,487.5200,2362.0200,78.0000,17505.0000,7828.0000
2004,珠海市,440400,广东省,546.2802,86.1700,510.4900,472.0000,176182.0000,47022.0000
2004,深圳市,440300,广东省,3422.8000,165.1400,845.5200,2718.0000,412131.0000,234994.0000
2004,韶关市,440200,广东省,312.7628,316.9800,172.4100,133.0000,39926.0000,14290.0000
2004,广州市,440100,广东省,4115.8077,737.6700,992.2400,1046.0000,320484.0000,240065.0000
2004,娄底市,431300,湖南省,267.2073,405.1000,499.0800,35.0000,8936.0000,3770.0000
2004,怀化市,431200,湖南省,291.2274,495.2900,179.3000,13.0000,5275.0000,1573.0000
2004,永州市,431100,湖南省,327.8510,571.8200,254.8100,81.0000,24520.0000,7566.0000
2004,郴州市,431000,湖南省,395.0835,457.7100,236.0800,47.0000,13344.0000,14770.0000
2004,益阳市,430900,湖南省,287.3425,458.5500,377.5900,28.0000,9087.0000,2419.0000
2004,张家界市,430800,湖南省,96.0921,157.2900,165.2900,17.0000,4803.0000,1740.0000
2004,常德市,430700,湖南省,583.3656,601.0500,330.4300,42.0000,17337.0000,11932.0000
2004,岳阳市,430600,湖南省,590.3086,529.3500,350.8600,22.0000,8501.0000,8762.0000
2004,邵阳市,430500,湖南省,336.6166,739.7000,355.1100,26.0000,6997.0000,2038.0000
2004,衡阳市,430400,湖南省,542.1735,718.9500,469.6000,97.0000,24059.0000,12882.0000
2004,湘潭市,430300,湖南省,332.7810,282.8200,563.9500,26.0000,23123.0000,10035.0000
2004,株洲市,430200,湖南省,452.4770,373.8400,329.0700,52.0000,20085.0000,12779.0000
2004,长沙市,430100,湖南省,1133.8828,610.3800,516.4400,134.0000,90732.0000,50111.0000
2004,菏泽市,371700,山东省,365.2200,880.6900,719.5800,72.0000,25688.0000,10686.0000
2004,滨州市,371600,山东省,519.4500,368.9000,390.5800,63.0000,19476.0000,3245.0000
2004,聊城市,371500,山东省,572.6900,566.4500,649.9700,62.0000,17884.0000,5747.0000
2004,德州市,371400,山东省,686.9000,549.3000,530.4200,95.0000,61334.0000,30376.0000
2004,临沂市,371300,山东省,1012.0000,1015.0400,590.6900,119.0000,20940.0000,9224.0000
2004,莱芜市,371200,山东省,223.8800,124.2900,553.3800,45.0000,20293.0000,7912.0000
2004,日照市,371100,山东省,387.7800,280.4800,528.2100,63.0000,23086.0000,5849.0000
2004,威海市,371000,山东省,1008.8100,248.3900,456.9400,858.0000,342210.0000,109891.0000
2004,泰安市,370900,山东省,732.1100,549.9500,708.5200,94.0000,30407.0000,8038.0000
2004,济宁市,370800,山东省,1102.1600,802.3000,750.8700,157.0000,87589.0000,14727.0000
2004,潍坊市,370700,山东省,1246.4100,850.6500,536.3800,378.0000,128556.0000,37163.0000
2004,烟台市,370600,山东省,1630.8949,646.8200,470.5500,987.0000,405642.0000,174068.0000
2004,东营市,370500,山东省,892.5300,178.8300,225.7100,66.0000,21448.0000,16172.0000
2004,枣庄市,370400,山东省,503.3100,365.0900,802.4000,46.0000,15469.0000,7801.0000
2004,淄博市,370300,山东省,1230.9600,414.9900,698.8700,210.0000,80337.0000,30941.0000
2004,青岛市,370200,山东省,2163.8000,731.1200,669.4000,2423.0000,671739.0000,379917.0000
2004,济南市,370100,山东省,1618.8729,590.0800,721.6300,153.0000,56860.0000,18307.0000
2004,上饶市,361100,江西省,301.0809,631.0506,293.4600,49.0000,19760.0000,13228.0000
2004,抚州市,361000,江西省,204.1762,378.7764,201.1400,66.0000,7504.0000,4331.0000
2004,宜春市,360900,江西省,289.5167,530.4394,281.4600,68.0000,23019.0000,12933.0000
2004,吉安市,360800,江西省,242.6502,466.4642,184.7500,110.0000,28144.0000,13607.0000
2004,赣州市,360700,江西省,393.3527,812.6433,214.7400,207.0000,62125.0000,46808.0000
2004,鹰潭市,360600,江西省,96.3748,107.5533,313.9600,13.0000,3271.0000,3576.0000
2004,新余市,360500,江西省,134.0000,110.9679,347.2000,28.0000,10854.0000,5157.0000
2004,九江市,360400,江西省,356.7621,463.2252,246.9400,181.0000,33526.0000,27502.0000
2004,萍乡市,360300,江西省,172.0052,181.0932,470.8900,21.0000,7243.0000,5129.0000
2004,景德镇市,360200,江西省,165.1237,152.8326,286.4700,28.0000,6364.0000,1417.0000
2004,南昌市,360100,江西省,770.4622,448.5206,620.0100,193.0000,106141.0000,71550.0000
2004,杭州市,330100,浙江省,2515.0000,651.6800,392.6700,802.0000,307746.0000,140982.0000
2004,南京市,320100,江苏省,1910.0000,583.6000,886.6600,803.0000,451544.0000,256636.0000
2004,上海市,310000,上海市,8101.5500,1352.3900,2132.7700,4334.0000,1169100.0000,654100.0000
2004,白城市,220800,吉林省,137.0006,201.6000,78.4700,4.0000,97.0000,101.0000
2004,松原市,220700,吉林省,284.7227,280.7800,133.1300,5.0000,600.0000,1028.0000
2004,白山市,220600,吉林省,99.2254,130.6600,74.7300,6.0000,1825.0000,817.0000
2004,通化市,220500,吉林省,217.8000,226.3900,148.9900,12.0000,1745.0000,1138.0000
2004,辽源市,220400,吉林省,100.0597,123.9800,241.2500,5.0000,1522.0000,666.0000
2004,四平市,220300,吉林省,279.4099,327.6700,232.7200,14.0000,3779.0000,298.0000
2004,长春市,220100,吉林省,1535.0051,724.0900,351.9500,137.0000,132982.0000,90916.0000
